Ax,Ay,Az,Gx,Gy,Gz
1.0,0.0,0.8138603952964725,0.2533582154629645,0.3892076669515322,0.0324903639883496
0.425712856428214,0.7738303727795849,0.4998749061796348,0.9963827894727664,0.3773497043793711,0.5611803896262448
0.284392196098049,0.5441581185889418,0.5756817613209908,0.3605019446430751,1.0,0.9643964630169
0.5027513756878439,0.5001250938203654,0.7528146109582188,0.5007168146223206,0.4942009522646807,0.5004569475207981
0.5027513756878439,0.5001250938203654,0.7530647985989494,0.500687165355704,0.494171302998064,0.5004883408619216
1.0,0.8711533650237681,0.999499624718539,0.6713622965973106,0.0,1.0
0.4102051025512756,0.6649987490617966,0.7327995996997749,0.6810227252908244,0.4310671991907494,1.0
0.4249624812406202,0.7175381536152116,0.6935201401050789,0.4105429303939864,0.5948445157577131,0.0
0.7908954477238619,0.4968726544908682,0.8343757818363774,0.5952264680747161,0.4813052653609362,0.0
1.0,0.0,0.3009757317988492,0.3609902855049968,0.3512391649371261,0.953379144357047
0.5025012506253126,0.4998749061796348,0.7528146109582188,0.5006714686851422,0.4942619948724209,0.5004429949247432
0.5985492746373186,0.4255691768826621,0.7990993244933702,1.0,0.7095906657132393,0.6821057955595863
0.00200100050025,0.4228171128346261,0.4008006004503378,0.6230008545965083,0.0,0.2854509304637494
0.3829414707353676,0.4776082061546161,0.482611958969227,0.3175732947311509,1.0,0.9471371016969844
0.7713856928464231,0.42006504878659,0.6207155366524895,0.4833964106946649,0.9875159146798752,0.5419973141252594
0.9997498749374686,0.5709281961471104,0.4771078308731549,1.0,0.0,0.0
0.7428714357178589,0.6179634726044535,0.9061796347260448,0.3573137764445297,0.4084203917191342,1.0
0.4307153576788394,0.0,0.1180885664248186,0.1515687950189232,0.016999494218393,0.799719204004395
0.4732366183091545,0.4630973229922443,0.6572429321991495,0.1295481102952718,1.0,0.7334565812651517
0.4364682341170585,0.7943457593194898,0.6262196647485615,0.17822871793083,0.3273558086401451,0.4481748260285679
0.0,1.0000000000000002,0.0,0.8038857980012906,0.754165721959642,0.0597921063187819
0.5025012506253126,0.5001250938203654,0.7528146109582188,0.5006714686851422,0.4941852555941189,0.5004883408619216
0.4937468734367183,0.6019514635976984,0.7115336502376783,0.0,0.3581666288783857,0.4992221427699391
0.5782891445722861,0.5091318488866652,0.7535651738804104,0.6310288295515984,0.5488340861921621,0.0768526431449151
0.3571785892946473,0.9659744808606456,0.8383787840880661,0.4901878368243891,0.1829603920679491,1.0
0.8139069534767382,0.4578433825369028,0.8003502626970229,0.4256954497096116,0.4264733069396724,1.0
0.3886943471735867,0.4660995746810109,0.7723292469352014,0.4929644034393149,0.4895460174058635,0.4261680939009714
0.1693346673336668,0.4053039779834877,0.5161371028271204,0.4243996023510124,1.0,0.5978826935486684
0.3684342171085542,0.5389041781336004,0.8471353515136353,0.5845283150496189,0.4797792001674311,1.0
0.5027513756878439,0.5001250938203654,0.7528146109582188,0.5007168146223206,0.4942009522646807,0.5004883408619216
0.1603301650825412,0.7795846885163875,1.0000000000000002,0.554434309433699,0.7886094493956781,0.0
0.8274137068534266,0.4523392544408307,0.5308981736302227,0.5043497218201162,0.320091738319061,0.5385335821546297
0.412456228114057,0.3800350262697024,0.6667500625469103,0.0,0.7075902122538675,0.0297120532989169
0.5027513756878439,0.5001250938203654,0.7528146109582188,0.500610426077402,0.4941556063275023,0.5004429949247432
0.5030015007503751,0.4998749061796348,0.7533149862396799,0.5006261227479638,0.4941852555941189,0.5004429949247432
0.5232616308154077,0.4863647735801852,0.7945959469602203,0.0,1.0,0.6795716553011144
0.5030015007503751,0.5001250938203654,0.7530647985989494,0.5006714686851422,0.4940788670492003,0.5004726441913598
0.5022511255627813,0.4998749061796348,0.7525644233174882,0.5005807768107854,0.4941852555941189,0.5004429949247432
